"title_vec"	"p_value"	"TransmissionRate"	"adj_p_value"	"p_value_sq"	"adj_p_value_sq"	"TotalKernelFull"	"TotalKernelEnds"
"X402x459-3m1_inference.xml"	0.0763802246470174	0.398907103825137	0.368299165421234	0.139795972312735	0.502124308715131	549	493
"Y2x14-5_inference.xml"	0.078406916506483	0.451871657754011	0.372962629868676	0.222645390146047	0.575701500327104	374	344
"B2x711-13_inference.xml"	0.0895469800663011	0.303448275862069	0.420273826444507	0.110521432942069	0.45826679223911	290	254
"Z1x200-11_m4.xml"	0.0941999044847088	0.426666666666667	0.436294294455493	0.117444747713051	0.459339457722155	75	67
"Z2x233A-8_m4_inference.xml"	0.0956635558484814	0.424354243542435	0.437319112450201	0.247506273273973	0.617888001364811	271	250
"A102x44867_inference.xml"	0.100251640615608	0.408333333333333	0.452417660214026	0.260782481046892	0.646446713581029	360	324
"X400x571B-1m2_inference.xml"	0.102394895116647	0.462603878116344	0.456240545329871	0.102441242900797	0.45826679223911	361	327
"B2x575A-4_inference.xml"	0.104620322671503	0.232758620689655	0.45788975962637	0.0626009610516251	0.408065523892075	232	201
"X402x492-1m2_inference.xml"	0.105366677641295	0.169139465875371	0.45788975962637	0.00018694751903424	0.0296692084499896	337	308
"Z102x11-5_inference.xml"	0.107447161976436	0.346320346320346	0.458993359558208	0.283703627545509	0.654560097658298	231	205
"Y2x19-2_inference.xml"	0.10887753780219	0.283400809716599	0.458993359558208	0.013674389943402	0.262167813697516	494	447
"Z2x297A-9_inference.xml"	0.109532506258209	0.470588235294118	0.458993359558208	0.288818393269831	0.654560097658298	408	368
"Y1x285A-3m4.xml"	0.111389680074736	0.252631578947368	0.461284322191848	0.270610693423006	0.648772745354493	190	175
"Z1x240A-2_inference.xml"	0.114762699935187	0.0955165692007797	0.467370123977258	0.087257739467979	0.45826679223911	513	465
"Y2x287A-2m1.xml"	0.115514774960288	0.350588235294118	0.467370123977258	0.178024056484045	0.54674680548273	425	372
"Y1x289B-4_inference.xml"	0.118172645659363	0.231843575418994	0.470315160989426	0.17862466656396	0.54674680548273	358	328
"Z102x21-8_inference.xml"	0.119270719721124	0.504975124378109	0.470315160989426	0.29810906682005	0.654560097658298	402	372
"Y1x289A-7_inference.xml"	0.120251035480251	0.268882175226586	0.470315160989426	0.025668719507273	0.334644046909633	331	298
"Y2x69-1_inference.xml"	0.124208003549401	0.454828660436137	0.476373106503847	0.187734818994902	0.550688802385046	321	306
"Y2x286A-8m2.xml"	0.124506607381687	0.273885350318471	0.476373106503847	0.104935815621588	0.45826679223911	157	146
"A1x230_m5_inference.xml"	0.127366658840316	0.358208955223881	0.482075956040766	0.323877077899015	0.66401951380621	201	194
"X402x440-1m3_inference.xml"	0.133807334991851	0.445945945945946	0.49823948610423	0.326868944329166	0.66401951380621	370	345
"X401x491L-2m1_inference.xml"	0.134838466807767	0.346666666666667	0.49823948610423	0.306825045777327	0.654560097658298	375	344
"Y2x87-1.xml"	0.135883496210244	0.258974358974359	0.49823948610423	0.264492524831065	0.648772745354493	390	364
"B2x711-14_inference.xml"	0.141473391650915	0.311864406779661	0.511335863509085	0.326450271265574	0.66401951380621	295	261
"Z102x11-3_inference.xml"	0.142360552908779	0.352941176470588	0.511335863509085	0.104908339729856	0.45826679223911	323	299
"Y2x287A-5m4.xml"	0.144406885983321	0.421725239616613	0.513446705718473	0.190881079413095	0.552956699540196	313	289
"Z102x15-4_inference.xml"	0.149742149709796	0.387622149837134	0.525309634876998	0.0849591473499167	0.45826679223911	307	279
"Z1x284-5_m3.xml"	0.150728048643684	0.461538461538462	0.525309634876998	0.160664982352538	0.53352899800088	39	34
"X401x492-2m1_inference.xml"	0.155062187188676	0.226229508196721	0.530440092981633	0.0488714898262727	0.368976418353624	305	281
"B2x560-3_m2_inference.xml"	0.156523649593219	0.320819112627986	0.530440092981633	0.352828409880094	0.686163537446371	293	252
